Date/Time of Report: 3/18/2025 12:56:17,,,,,,,,
Requester: STN07 - Mngr,,,,,,,,
Filter Applied: Event Time: Before 2/13/2025 5:37:38 PM,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: VCMA,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
17:35:29,U300,FIC_314,BADCTL,,U 00,Flow of steam to reboilers TT-306A/B,6066.26,Kg/hr
17:35:28,U300,FIC_314,BAD PV,,H 00,Flow of steam to reboilers TT-306A/B,6066.26,Kg/hr
17:35:29,U300,FIC_314,BADCTL,OK,U 00,Flow of steam to reboilers TT-306A/B,6042.37,Kg/hr
17:35:28,U300,FIC_314,BAD PV,OK,H 00,Flow of steam to reboilers TT-306A/B,6042.37,Kg/hr
17:35:27,U300,FIC_314,BADCTL,,U 00,Flow of steam to reboilers TT-306A/B,6042.37,Kg/hr
17:35:27,U300,FIC_314,BAD PV,,H 00,Flow of steam to reboilers TT-306A/B,6042.37,Kg/hr
17:35:26,U300,FIC_314,BADCTL,OK,U 00,Flow of steam to reboilers TT-306A/B,6025.53,Kg/hr
17:35:25,U300,FIC_314,BAD PV,OK,H 00,Flow of steam to reboilers TT-306A/B,6025.53,Kg/hr
17:35:24,U300,FIC_314,BADCTL,,U 00,Flow of steam to reboilers TT-306A/B,6025.53,Kg/hr
17:35:23,U300,FIC_314,BAD PV,,H 00,Flow of steam to reboilers TT-306A/B,6025.53,Kg/hr
17:35:23,U300,FIC_314,BADCTL,OK,U 00,Flow of steam to reboilers TT-306A/B,5969.12,Kg/hr
17:35:21,U300,FIC_314,BAD PV,OK,H 00,Flow of steam to reboilers TT-306A/B,5969.12,Kg/hr
17:35:21,U300,FIC_314,BADCTL,,U 00,Flow of steam to reboilers TT-306A/B,5969.12,Kg/hr
17:35:21,U300,FIC_314,BAD PV,,H 00,Flow of steam to reboilers TT-306A/B,5969.12,Kg/hr
17:35:20,U300,FIC_314,BADCTL,OK,U 00,Flow of steam to reboilers TT-306A/B,5947.58,Kg/hr
17:35:20,U300,FIC_314,CHANGE,,,PIDA.OP,71,%
17:35:18,U300,FIC_314,BAD PV,OK,H 00,Flow of steam to reboilers TT-306A/B,5947.58,Kg/hr
17:35:18,U300,FIC_314,BADCTL,,U 00,Flow of steam to reboilers TT-306A/B,5947.58,Kg/hr
17:35:17,U300,FIC_314,BAD PV,,H 00,Flow of steam to reboilers TT-306A/B,5947.58,Kg/hr
17:35:17,U300,FIC_314,BADCTL,OK,U 00,Flow of steam to reboilers TT-306A/B,5985.57,Kg/hr
17:35:16,U300,FIC_314,BAD PV,OK,H 00,Flow of steam to reboilers TT-306A/B,5985.57,Kg/hr
17:35:16,U300,FIC_314,BADCTL,,U 00,Flow of steam to reboilers TT-306A/B,5985.57,Kg/hr
17:35:14,U300,FIC_314,BAD PV,,H 00,Flow of steam to reboilers TT-306A/B,5985.57,Kg/hr
17:35:13,U300,FIC_314,BADCTL,OK,U 00,Flow of steam to reboilers TT-306A/B,5994.97,Kg/hr
17:35:13,U300,FIC_314,BAD PV,OK,H 00,Flow of steam to reboilers TT-306A/B,5994.97,Kg/hr
17:35:12,U300,FIC_314,BADCTL,,U 00,Flow of steam to reboilers TT-306A/B,5994.97,Kg/hr
17:35:11,U300,FIC_314,BAD PV,,H 00,Flow of steam to reboilers TT-306A/B,5994.97,Kg/hr
17:35:11,U300,FIC_314,BADCTL,OK,U 00,Flow of steam to reboilers TT-306A/B,6054.12,Kg/hr
17:35:10,U300,FIC_314,BAD PV,OK,H 00,Flow of steam to reboilers TT-306A/B,6054.12,Kg/hr
